date,expenses,expenses_adj,operating_income,operating_income_adj,cost_to_income_ratio,cti_adj,operating_margin,op_margin_adj
2015-02-05,2385164.52,2146648.068,8275576.13,12702824.852,0.28821733768522534,0.16898981864352955,0.5572976343728704,0.8554394435704995
2015-02-06,4616806.55,4155125.895,3741523.92,10549513.225,1.2339374673836108,0.3938689687741493,0.25444513731119706,0.7174275505103318
2015-02-07,2130772.55,1917695.295,1879049.03,10401940.055,1.1339632526778718,0.18435938727393483,0.15252472793360722,0.8443383070587394
2015-02-08,3112647.58,2801382.822,7158097.24,7771115.687999999,0.43484287452904175,0.36048656775575216,0.6770487821047705,0.7350311452538573
2015-02-09,3345189.3,3010670.37,4961372.44,6500821.28,0.6742467614465161,0.463121541160104,0.5216187557710783,0.6834702188904302
2015-02-10,558925.05,503032.54500000004,2098344.11,12756287.545,0.26636481944803614,0.039434086384887934,0.15825427667158762,0.9620619653507437
2015-02-11,3485918.17,3137326.353,5456592.19,2625387.427,0.6388452808308549,1.1949955731238444,0.9468789182168961,0.45558178442101976
2015-02-12,1301161.85,1171045.665,1309496.69,6908810.095,0.9936350812769142,0.16950034070953865,0.16206931520767642,0.855066018530014
2015-02-13,4824816.43,4342334.787,9183883.62,5709734.813,0.5253568783790838,0.7605142671623407,0.9136311212966531,0.5680158455130474
2015-02-14,1168982.27,1052084.043,3329019.83,6293392.147,0.3511490858256618,0.16717280894398398,0.4532068097276073,0.8567711587667673
2015-02-15,2365808.56,2129227.704,6962700.56,5428096.196,0.33978318320786727,0.3922604955986303,0.9213182671712667,0.7182563917896916
2015-02-16,884073.51,795666.159,3805399.68,5498034.521,0.23232080315936748,0.14471829086574772,0.6046362662420102,0.8735773753066376
2015-02-17,4985934.13,4487340.717,5680612.19,4847672.902999999,0.8777107049794927,0.925669038895548,0.6085274667226463,0.5193000353651331
2015-02-18,2759877.55,2483889.795,5920392.51,10573579.065,0.46616462427758865,0.234914760624623,0.4534104253647824,0.8097724894746561
2015-02-19,3179232.58,2861309.322,2663690.1,1758559.588,1.1935444667530957,1.627075557476077,0.5765726586384894,0.38065140424081856
2015-02-20,801844.15,721659.735,9726261.65,13425969.765,0.08244114530889676,0.0537510323374395,0.6874834861910966,0.9489907666157077
2015-02-21,3874822.12,3487339.9080000003,7976195.41,7470799.592,0.48579829365038085,0.46679607250265004,0.7278786157084421,0.6817580294538138
2015-02-22,1444575.17,1300117.653,9455490.47,11402434.107,0.15277633398111815,0.11402106259064916,0.7443772439310258,0.8976490962159245
2015-02-23,4541244.3,4087119.87,9053446.15,5143359.13,0.5016039444825107,0.7946401887748407,0.9808208382251886,0.5572147588440426
2015-02-24,1423128.38,1280815.542,6381099.81,10852901.578,0.2230224291069348,0.11801595479280406,0.5258981849413678,0.8944416183983034
2015-02-25,1358094.74,1222285.266,9296868.12,988319.9039999999,0.1460808868610691,1.2367303957484603,3.2277338927150154,0.4470811510858811
2015-02-26,664473.51,598026.159,1796432.52,12040919.361,0.36988503748529333,0.04966615430853063,0.1421346834003918,0.9526838565722372
2015-02-27,2624301.25,2361871.125,2763845.76,159934.04499999993,0.9495107462147238,14.767782087922562,1.0959790997652685,0.0634204604315249
2015-02-28,3041785.1,2737606.5900000003,1407045.6,10831267.3,2.1618241086145322,0.2527503489827086,0.11619472356977913,0.7982436411309296
2015-03-01,795688.88,716119.992,3927972.98,14179395.718,0.20256984557974225,0.05050426733566108,0.26370171107019696,0.9519237865984567
2015-03-02,3989874.28,3590886.852,4498095.61,2231990.158,0.8870141112896441,1.6088273683149459,0.7724867968660737,0.3833139793553702
2015-03-03,2539799.76,2285819.784,3442141.29,2448321.4460000005,0.7378545928310803,0.9336273174972628,0.7270888473261706,0.5171627391437159
2015-03-04,2859756.21,2573780.589,8458637.58,9375943.141,0.3380870953452057,0.2745089800881078,0.7078521454654584,0.7846158917851401
2015-03-05,2483432.36,2235089.124,4210779.94,3054253.306,0.5897796596798643,0.7317955978337574,0.7960876036532202,0.5774353516378405
2015-03-06,2303433.77,2073090.3930000002,3528410.59,11179220.587000001,0.6528247524617026,0.18544140683749796,0.26624870147742336,0.8435676316282763
2015-03-07,3018381.49,2716543.3410000005,5884264.75,620410.3589999997,0.5129581380579452,4.378623441069916,1.7633642174897421,0.1859211768506107
2015-03-08,1198581.11,1078722.999,2268318.02,2558694.551,0.5284008236199614,0.421591158107719,0.6236067179034752,0.7034371269803765
2015-03-09,1318676.59,1186808.931,8219772.83,13542161.289,0.16042737643395433,0.08763807384010548,0.5580683990275594,0.9194234957859804
2015-03-10,4378035.29,3940231.761,1670955.79,6819673.919,2.6200784701790343,0.5777742173305809,0.15529465031518752,0.6338042471576758
2015-03-11,4757519.58,4281767.622,9881982.43,8727766.298,0.4814337217962449,0.490591461297627,0.7595954236921656,0.6708746333012368
2015-03-12,2179891.92,1961902.728,7950202.92,4254379.182,0.27419324285624647,0.46114900531214564,1.2789321712084323,0.6843928965248618
2015-03-13,1718351.03,1546515.9270000001,2788441.13,9247772.813000001,0.616240741650515,0.1672311764434778,0.25832560135870514,0.8567283158482567
2015-03-14,3397997.94,3058198.146,1049699.05,6666945.614,3.2326774021629747,0.458710528488196,0.11619472356977913,0.6855369728745275
2015-03-15,2339303.77,2105373.393,8339152.86,7735578.167,0.28052055277950616,0.272167554583254,0.8473929384934398,0.7860599780251332
2015-03-16,614238.6,552814.74,7361716.09,10320107.23,0.08343687701219132,0.05356676318178139,0.6770687870576155,0.9491567453969322
2015-03-17,1202686.69,1082418.021,7561064.51,8397251.229,0.1590631436101846,0.1289014692405364,0.7976084724685938,0.8858169000991253
2015-03-18,3721875.03,3349687.527,7941433.12,4228123.273,0.46866541262265266,0.7922397978295652,1.047985141038359,0.5579610503075638
2015-03-19,3465157.74,3118641.9660000005,1666401.87,2468353.064,2.079425018888151,1.263450521517452,0.29826442677182763,0.44180333985369585
2015-03-20,621931.97,559738.773,4226191.56,11431818.527,0.14716132980966912,0.048963231149794124,0.3524305854753327,0.9533222617382648
2015-03-21,1498874.73,1348987.257,2042821.54,3592554.3329999996,0.7337276901828634,0.37549529720640695,0.41339762153049087,0.727010846224609
2015-03-22,1539836.58,1385852.922,8767930.83,9614753.058,0.17562143336388525,0.14413817116674615,0.7970407126608129,0.8740203108338219
2015-03-23,3523517.35,3171165.615,6609683.14,1862161.0750000002,0.5330841547723573,1.7029491474039107,1.3131838140234047,0.3699662647965336
2015-03-24,588697.42,529827.6780000001,3978082.22,9599464.532000002,0.14798523193922322,0.05519346170130732,0.39273052228394545,0.9476935143131783
2015-03-25,968488.62,871639.758,1572025.15,10840377.712000001,0.6160770519479285,0.0804067700551724,0.13422325863385173,0.9255773174662111
2015-03-26,4099622.38,3689660.142,3798840.9,1153620.4179999996,1.0791771721737544,3.1983311706606785,0.7843528478143749,0.23818988053832663
2015-03-27,1303450.98,1173105.882,3926649.9,1606157.0280000002,0.33194988430213757,0.7303805677460821,1.4128385932369383,0.5779075531936632
2015-03-28,3437357.49,3093621.7410000004,7566455.61,609036.9189999998,0.45428899172514936,5.07953072217614,2.0435196178737147,0.16448637990302886
2015-03-29,1571822.51,1414640.259,6738017.24,8463320.311,0.23327671242349032,0.16714955915840202,0.6821263551571355,0.8567882257703728
2015-03-30,947486.27,852737.643,8984914.68,12190065.637,0.10545300692827503,0.06995349068603214,0.6888791072834459,0.9346200640542054
2015-03-31,1594274.86,1434847.374,5249934.33,1150111.306,0.3036752004476978,1.2475726188539877,2.0309548352239037,0.44492444498184397
2015-04-01,3750201.19,3375181.071,2076348.21,8168785.298999999,1.8061523457089117,0.4131802890465466,0.17986436753626822,0.7076237955984274
2015-04-02,4350634.11,3915570.6990000005,7419203.09,2521571.701,0.5864018085532688,1.5528294108976441,1.152561591615559,0.3917222183868419
2015-04-03,4235989.39,3812390.451,7847065.44,4408478.358999999,0.5398182826929502,0.8647860192433351,0.9545299434111759,0.536254556651902
2015-04-04,2287325.88,2058593.292,6051494.78,12016580.858000001,0.37797700620341607,0.17131273166022912,0.42994102350058666,0.8537429611838941
2015-04-05,3506383.11,3155744.799,7938704.62,3159884.7609999995,0.4416820221735369,0.9986898376639883,1.2569933914870082,0.5003277552903214
2015-04-06,1422429.33,1280186.397,5444160.37,6769193.743,0.261276162590339,0.18911947945408367,0.6763452930923449,0.8409583875113147
2015-04-07,1819164.79,1637248.311,5704595.46,540623.0790000001,0.3188946179892658,3.028446943161299,2.6193445059214446,0.2482346209617089
2015-04-08,4533511.18,4080160.062,4847869.17,-1019376.702,0.9351554303599328,-4.0026028199337835,1.5838655010199743,-0.33304438181472606
2015-04-09,558508.66,502657.79400000005,1228772.14,4859032.886,0.45452581631611544,0.10344811525113849,0.22917624557931415,0.9062501319080197
2015-04-10,884788.39,796309.551,1971022.84,1565769.579,0.44889809090187915,0.5085739061992595,0.8344440349041145,0.6628776991903739
2015-04-11,1435488.15,1291939.335,1282862.67,8915939.905000001,1.1189725787250477,0.1449022031065383,0.12567377021595721,0.8734370475370162
2015-04-12,619394.92,557455.4280000001,6727693.7,6985723.211999999,0.09206645659269536,0.07979924355468439,0.8918910741851396,0.9260980742198093
2015-04-13,1316459.46,1184813.514,3829203.83,7941074.126,0.3437945636861018,0.14920066167381346,0.41959795924026955,0.8701700524114715
2015-04-14,3123687.02,2811318.318,5577136.22,1459095.102,0.5600879908219276,1.9267546811352396,1.3059944486592587,0.34167537390326014
2015-04-15,2396410.48,2156769.432,9168098.27,3690346.948,0.26138577591839013,0.5844354101093044,1.5679691790229084,0.6311396435724783
2015-04-16,4517022.7,4065320.43,3243630.06,6564397.74,1.392582574598535,0.6192983105255898,0.3051473245221515,0.617551437866579
2015-04-17,4178496.03,3760646.4269999997,4693446.31,10788288.983000001,0.8902831211890437,0.3485859929156478,0.32259723325007184,0.7415174154656585
2015-04-18,2038178.08,1834360.272,7799960.25,821057.788,0.2613062137079481,2.2341427105493823,2.937375612335784,0.3092009504522237
2015-04-19,1667405.45,1500664.905,3059183.49,12074331.265,0.5450491791193603,0.12428555023581259,0.22535428015520392,0.8894537511313346
2015-04-20,2208615.84,1987754.2559999998,1692819.19,7511701.363999999,1.304696835342468,0.2646210438458533,0.178201705204661,0.7907507192501626
2015-04-21,3156327.24,2840694.5160000003,3607763.08,6490259.853999998,0.874870985153493,0.43768579069284225,0.3866445957124534,0.6955622754802946
2015-04-22,1706286.38,1535657.7419999999,2450991.59,6967963.218000001,0.6961616624722894,0.2203883249602997,0.2882291674957252,0.8194113132248548
2015-04-23,3308670.09,2977803.081,9367278.87,-75679.96099999966,0.35321571354051085,-39.347312573271715,3.227733105272253,-0.026077446707360803
2015-04-24,2342352.43,2108117.1870000004,8273083.42,1060281.8829999994,0.2831293135927306,1.9882610660433226,2.611124178874349,0.3346427831769309
2015-04-25,2984212.31,2685791.079,6700633.81,7126064.991,0.4453626917421414,0.3768967982178202,0.6829119549039614,0.7262708441869755
2015-04-26,2462569.38,2216312.442,8843145.31,4216148.988,0.2784721152569187,0.5256722303476624,1.3747684935593933,0.6554487786489533
2015-04-27,1825095.92,1642586.328,8233048.69,12281898.542,0.2216792331395771,0.13374042477088557,0.5912641485027518,0.8820361152792865
2015-04-28,4768039.88,4291235.892,2679130.53,2994441.098,1.7796967436297328,1.4330673910621032,0.3677256806302635,0.4110038232699636
2015-04-29,3936226.07,3542603.463,9033030.99,320055.497,0.4357591681416339,11.068716195179114,2.338552557588465,0.08285885456478403
2015-04-30,1130509.29,1017458.361,5854080.18,10273886.479,0.19311476017398863,0.09903344397270715,0.5184573018496174,0.9098904182435722
2015-05-01,4408105.89,3967295.301,8266961.4,1846299.1790000005,0.5332196047268346,2.1487824650113216,1.4220051688228519,0.31758306936468683
2015-05-02,2693440.39,2424096.3510000003,9064821.7,6407017.649,0.2971310941504785,0.37835019096261585,1.0264641244581374,0.7255050324341867
2015-05-03,4525485.02,4072936.5179999997,3862031.27,6998889.692000002,1.1717888084318901,0.5819403787225739,0.34881610284957676,0.6321350750320349
2015-05-04,4099348.65,3689413.785,1990467.32,10014019.665,2.059490557222512,0.36842485918964896,0.14525318251536443,0.73076719798278
2015-05-05,2413460.77,2172114.693,3051416.46,10126370.837,0.7909312942488356,0.21450080467757218,0.24811318861632226,0.8233835631467381
2015-05-06,601111.89,541000.701,4843970.1,10251693.179000001,0.12409488035444316,0.05277183891029909,0.4488193729812338,0.9498734322482238
2015-05-07,1709048.12,1538143.3080000002,8362132.89,9297088.061999999,0.20437944989415258,0.16544355584700285,0.7717539759374793,0.8580424122498457
2015-05-08,2937353.97,2643618.5730000003,8746575.25,11653401.796999998,0.3358290400577072,0.22685380793105084,0.6117760920557463,0.8150930400471968
2015-05-09,3350651.99,3015586.791,1062569.17,2830126.4789999994,3.1533495273535936,1.0655307504368257,0.18176895118223957,0.4841370673317338
2015-05-10,1660494.58,1494445.1220000002,5596725.72,520012.09799999977,0.2966903620211712,2.873866065323736,2.7782797591502093,0.2581400552154688
2015-05-11,1127102.33,1014392.0970000001,4756699.03,4521017.1729999995,0.23695052449008952,0.22437253790099687,0.8593220117940802,0.8167448787395625
2015-05-12,4257186.07,3831467.4630000005,2998970.29,1001120.477,1.4195492646911152,3.8271791967351803,0.6205723159587241,0.20716032267381768
2015-05-13,4929809.81,4436828.829,2078788.31,6167020.7809999995,2.3714823612799707,0.7194444427152645,0.1960409083923249,0.581583199292469
2015-05-14,2865605.82,2579045.238,4038536.54,7659205.562000001,0.7095654060864335,0.3367249014435056,0.3944557150328843,0.7480970833416193
2015-05-15,1272556.79,1145301.111,9486187.34,8569696.869,0.13414839327851605,0.13364546360362048,0.976447690419386,0.8821100000887494
2015-05-16,1725382.97,1552844.673,3908826.39,658320.0869999998,0.4414069078161335,2.3587988634471064,1.7677680382351972,0.2977254788557683
2015-05-17,582758.04,524482.236,5669115.6,10949632.474000001,0.10279522964746036,0.047899528796549816,0.4940786930654626,0.9542899605541768
2015-05-18,4614344.63,4152910.167,7327170.63,2052985.1930000004,0.6297580420888874,2.022864159546814,1.1806790487037795,0.3308120865576438
2015-05-19,1029879.87,926891.883,4272666.42,9718835.977,0.24103914716562405,0.09537066837978596,0.40135033284610006,0.9129329722505231
2015-05-20,3094324.14,2784891.7260000003,9746038.74,6450627.8440000005,0.3174955715392529,0.43172413497553497,1.0552777963525013,0.6984585756229414
2015-05-21,1733248.49,1559923.641,9662025.65,4895578.389,0.17938769289025847,0.3186392938789484,1.496711735988719,0.758357501283289
2015-05-22,2993801.01,2694420.909,3266040.66,1055070.5610000002,0.9166453579913484,2.5537826649681294,0.871062299016245,0.2813903083769384
2015-05-23,3431391.75,3088252.575,5475236.55,139193.09499999974,0.6267111418227218,22.186823096361252,1.6964612606476501,0.04312794365334731
2015-05-24,4233838.12,3810454.308,3707904.79,8999284.022,1.141841109679626,0.42341749617911995,0.28945983863824953,0.7025345709774541
2015-05-25,1428895.72,1286006.148,3563564.45,12653161.902,0.4009737273027291,0.10163516107359138,0.2556511577461038,0.9077415421503581
2015-05-26,549481.23,494533.107,1331982.53,9952711.502999999,0.41252885651585836,0.04968827910373321,0.12749606041817377,0.9526637763868725
2015-05-27,1115985.34,1004386.8060000001,6486079.01,2340256.6840000004,0.17205854851280947,0.42917805250460295,1.9392437577853774,0.6997028804406297
2015-05-28,4550083.89,4095075.5009999997,5524111.21,3131278.3190000006,0.8236770979127337,1.3077967155304788,0.7644396257918077,0.43331372874847696
2015-05-29,4432505.35,3989254.815,1463308.76,7486954.785,3.0290978029817848,0.5328274217699847,0.12750801972107587,0.652389163840298
2015-05-30,3188358.96,2869523.0640000002,3507818.18,9268148.425999999,0.9089293675990926,0.3096112548165616,0.2890025638682037,0.7635853741498815
2015-05-31,3202325.87,2882093.2830000003,9174392.97,654748.8069999996,0.34905043641268835,4.401830522159321,2.593950404497703,0.18512243134948655
2015-06-01,3492665.04,3143398.5360000003,3156057.02,-1142999.1960000002,1.1066546066395213,-2.7501318872318783,1.5777134879478614,-0.5713855094553272
2015-06-02,1289170.75,1160253.675,2304053.85,10097527.924999999,0.559522838409354,0.11490472555439853,0.2046632215711131,0.8969376280136754
2015-06-03,4614853.76,4153368.384,5405074.84,2482381.906,0.8538001594072284,1.6731383571404423,0.8145386133871532,0.3740921218420351
2015-06-04,2384467.36,2146020.624,9870854.09,3162236.6859999998,0.24156646813528168,0.6786401010085555,1.8595281866620743,0.5957203091950342
2015-06-05,2224123.38,2001711.042,3178497.44,165956.06799999997,0.6997404975100436,12.061692387168394,1.4663217545428366,0.0765597573697559
2015-06-06,2835129.67,2551616.703,7049219.93,6472275.586999999,0.4021905541539828,0.3942379567589943,0.7811728801120255,0.7172376818119136
2015-06-07,711346.85,640212.165,7854576.54,12424747.395,0.09056463405473415,0.05152717754709733,0.6011940950852817,0.9509977691044609
2015-06-08,1248275.16,1123447.6439999999,3138737.9,13325763.756000001,0.39769971235890705,0.08430643560630145,0.2172255504546082,0.9222485149604774
2015-06-09,3821151.27,3439036.143,7553947.14,5915648.216999999,0.5058482935055328,0.5813456136754591,0.8075042245465992,0.6323728294131348
2015-06-10,872594.01,785334.609,4310048.19,7902662.651,0.202455743308058,0.09937595006673151,0.49609225935690504,0.9096069455942715
2015-06-11,3214184.49,2892766.041,6690752.48,212966.96899999958,0.4803920784108875,13.583167636667666,2.1543231367463878,0.06857220769276609
2015-06-12,1604070.99,1443663.891,6701767.4,7691682.529,0.23935044209382736,0.18769155975392182,0.7336084579483304,0.8419694421396666
2015-06-13,2251830.26,2026647.234,5821972.16,4913080.796,0.38678135142439424,0.41250028610357903,0.8389337643826944,0.7079644583708563
2015-06-14,1799121.82,1619209.638,1812607.93,8273549.012,0.9925598306303339,0.19570919754648092,0.1832257304690234,0.8363237499986922
2015-06-15,2100527.22,1890474.4980000001,8517722.46,5162968.022,0.2466066756535291,0.36616041198482563,1.2075979120618114,0.7319784640422646
2015-06-16,3735706.57,3362135.9129999997,3887020.58,1761752.687,0.9610719812551133,1.9084040216366644,0.7586075505232491,0.34383118458117923
2015-06-17,1837047.72,1653342.948,2678666.59,1581205.632,0.6858067841880986,1.045621717087332,0.8281423276691054,0.4888489360700837
2015-06-18,3048820.88,2743938.792,1366976.27,3350000.9880000004,2.230339287455224,0.8190859649979302,0.2243173249736314,0.5497266315290041
2015-06-19,2642226.81,2378004.129,6318036.49,878378.7209999999,0.4182037907159982,2.7072651831692087,1.9402007629416178,0.26974061756896917
2015-06-20,3486520.24,3137868.2160000005,7098079.26,1161792.1439999999,0.49119206933172516,2.700886068308619,1.6508465008152409,0.27020556200397183
2015-06-21,4715733.83,4244160.447000001,1149290.46,10591209.613,3.2326774021629747,0.40072480878771183,0.11619472356977913,0.7139161052380246
2015-06-22,3796574.44,3416916.996,5608837.52,4356429.244000001,0.6768914996132747,0.7843389171776479,0.7215473679968228,0.5604316480311574
2015-06-23,1467231.7,1320508.53,3038461.98,7593824.430000001,0.4828863121071536,0.17389242300404356,0.34085130021887805,0.85186681539434
2015-06-24,640324.11,576291.699,6806555.11,12780749.171,0.09407462360207056,0.04509060394578649,0.5095855568794109,0.9568548374891662
2015-06-25,1680188.2,1512169.38,2569297.86,13430226.330000002,0.6539483903979899,0.11259448224056844,0.17194684907725546,0.8988000713307305
2015-06-26,3177850.69,2860065.621,7218439.64,6715222.2190000005,0.4402406681342008,0.4259078147716022,0.7538613732159095,0.7013076088373758
2015-06-27,731416.16,658274.544,4480618.12,11903885.126,0.1632400129649969,0.055299134444957175,0.3566757816890573,0.9475986166955002
2015-06-28,2733648.11,2460283.299,9430569.9,3789950.021,0.28987093452326773,0.6491598267437945,1.5088348573841721,0.6063693668638918
2015-06-29,3185792.82,2867213.5379999997,2237688.5,3107457.9120000005,1.4236980795137482,0.9226878108075882,0.3745291299657992,0.5201052372511631
2015-06-30,2004097.51,1803687.759,4069597.16,5431460.611,0.49245599286785424,0.3320815316872783,0.562475978637049,0.7507048001283766
2015-07-01,3969104.92,3572194.428,2021261.69,7170399.982000001,1.9636769150856463,0.4981862151298883,0.1881539610318398,0.6674737692158668
2015-07-02,979692.14,881722.926,9322242.56,9986769.034000002,0.10509189539904011,0.08828910761810653,0.857731007605217,0.9188734804014154
2015-07-03,838120.02,754308.018,8896054.18,5343804.632,0.0942125579545425,0.14115561289105152,1.4588208992826657,0.8763046763329306
2015-07-04,3776849.4,3399164.46,3321474.65,332564.5499999998,1.1371001732618975,10.221066737269506,0.8900631962019129,0.08911808684629001
2015-07-05,2729710.92,2456739.828,6939856.41,7764411.502,0.3933382419939723,0.31641030712593987,0.6789701263526836,0.7596415757206092
2015-07-06,3597810.78,3238029.702,8354999.8,430206.5079999999,0.43061769792023213,7.526686932406891,2.277661339589688,0.11727884557357879
2015-07-07,2456723.02,2211050.718,5996807.3,7309351.891999999,0.4096718298752071,0.3024961379161358,0.6298900945324623,0.767756595117357
2015-07-08,1608809.15,1447928.2349999999,5766855.21,9566559.425,0.27897512446822814,0.15135308010695808,0.523569991452512,0.8685432968200357
2015-07-09,4185960.43,3767364.387,3176670.62,7340585.062999999,1.3177193768990756,0.5132239943637855,0.2859817317587811,0.6608406975600704
2015-07-10,4097371.46,3687634.3140000002,1837924.91,8107503.125999999,2.229346497077511,0.4548421698628896,0.15582055905234116,0.6873597842536033
2015-07-11,3626134.12,3263520.708,9074941.82,10083651.772,0.3995765694065904,0.32364472532282923,0.6799149283189603,0.7554897329085838
2015-07-12,1724653.12,1552187.8080000002,9103762.51,6947279.092,0.18944399286619792,0.2234238451406668,1.0710980602795217,0.817378216038467
2015-07-13,3156038.0,2840434.2,6697913.12,8652805.260000002,0.47119721373752305,0.32826743635739697,0.5827698224952845,0.75286043505092
2015-07-14,2124382.54,1911944.286,4051268.12,8137301.274,0.5243747086282702,0.23496048894109067,0.403141519013692,0.8097425050881133
2015-07-15,912119.33,820907.397,4142886.17,3605411.823,0.220165192228779,0.22768755340601768,0.9359664235874972,0.8145394951880583
2015-07-16,4627911.09,4165119.981,7533601.11,-1831154.6010000003,0.6143026452325666,-2.2745867436454645,3.2277338927150154,-0.784568021741608
2015-07-17,1115683.84,1004115.4560000001,9073992.34,4694922.554,0.12295402047914888,0.21387263462834114,1.5921971961018733,0.8238096580092821
2015-07-18,4776068.09,4298461.281,8983777.82,3460976.8989999993,0.5316324808664958,1.2419791886625942,1.1577871505124873,0.44603447037192573
2015-07-19,2507025.98,2256323.382,8018879.91,7766053.897999999,0.31264041962688527,0.29053666271632156,0.8000975902196331,0.7748714382861468
2015-07-20,1333098.18,1199788.362,6778284.82,11849682.938000001,0.1966719037929126,0.101250672130009,0.5194298423415821,0.9080584696178458
2015-07-21,2938554.26,2644698.834,1757259.68,1906495.4860000005,1.6722367749312952,1.3872043513456287,0.38610956958656073,0.4189000407260133
2015-07-22,4428256.26,3985430.634,2454658.43,-353283.36400000006,1.8040213684638802,-11.281116067497589,0.6758146758735364,-0.09726570475761576
